nd,nf,la,ld,ndev,nuc,contains_bug
1,1,30,34,10,114,FALSE
2,4,69,0,7,1,FALSE
1,1,3,10,16,24,FALSE
1,1,3,2,10,1,FALSE
1,1,3,2,18,3,FALSE
19,19,0,38,15,75,FALSE
19,19,19,38,15,56,FALSE
1,1,11,1,18,24,FALSE
1,4,222,41,18,59,TRUE
5,22,1627,1622,18,133,TRUE
1,2,25,6,16,12,TRUE
2,2,15,59,17,6,FALSE
1,1,8,1,18,43,FALSE
1,1,9,1,18,44,FALSE
3,4,112,1,15,34,FALSE
4,5,235,116,18,96,TRUE
1,1,7,10,18,50,FALSE
4,6,329,140,18,21,FALSE
1,1,6,6,17,19,TRUE
1,1,1,1,15,2,TRUE
2,6,0,222,1,6,FALSE
8,24,1311,0,1,0,FALSE
17,21,294,92,15,170,FALSE
2,2,64,59,18,25,TRUE
2,2,7,3,18,63,FALSE
1,1,2,2,16,18,FALSE
3,3,3,3,18,82,FALSE
6,8,187,142,18,196,TRUE
1,1,2,3,18,13,FALSE
7,9,19,21,18,173,TRUE
1,2,0,5,18,17,FALSE
1,1,45,35,18,41,TRUE
1,1,96,68,18,11,TRUE
1,1,15,15,15,8,FALSE
1,1,8,8,18,3,FALSE
1,1,5,0,18,15,FALSE
4,5,89,80,18,69,TRUE
1,1,3,1,18,15,FALSE
2,3,111,40,18,49,TRUE
5,7,91,88,18,108,TRUE
1,1,10,5,16,19,FALSE
1,1,5,0,18,12,TRUE
1,1,11,1,18,7,FALSE
3,5,9,5,18,46,TRUE
7,9,1,15,8,11,TRUE
1,1,1,2,16,4,FALSE
1,1,1,1,17,5,FALSE
2,2,8,0,17,61,FALSE
1,1,23,16,15,6,FALSE
1,2,26,75,16,7,FALSE
1,1,2,2,15,9,FALSE
1,1,0,4,18,21,FALSE
1,1,1,2,16,18,FALSE
1,1,2,2,18,20,FALSE
1,1,3,3,16,17,TRUE
1,1,5,3,17,47,FALSE
6,7,14931,6,18,32,TRUE
6,7,14931,6,18,25,FALSE
2,2,153,146,16,28,TRUE
1,1,4,1,17,17,TRUE
2,3,5,4,17,67,FALSE
5,6,87,55,17,113,TRUE
2,3,28,19,17,21,TRUE
6,21,863,692,17,43,FALSE
1,1,0,7,16,15,FALSE
3,3,150,92,16,35,TRUE
2,2,21,3,15,8,FALSE
3,6,74,83,17,65,TRUE
4,4,73,7,17,128,TRUE
3,3,64,6,17,121,FALSE
3,3,31,12,17,75,FALSE
1,1,128,112,16,27,FALSE
4,4,186,1,17,100,TRUE
1,1,36,0,16,16,FALSE
3,3,116,17,15,21,FALSE
2,2,22,6,15,13,TRUE
2,3,64,61,15,24,FALSE
6,9,112,79,17,210,TRUE
1,1,3,2,1,1,FALSE
1,2,2,0,16,20,FALSE
2,2,28,11,16,58,FALSE
3,12,132,106,16,97,TRUE
2,11,436,491,16,63,TRUE
5,12,54,53,16,147,TRUE
3,24,345,323,16,133,TRUE
2,2,2,2,13,7,FALSE
1,1,0,1,13,2,FALSE
3,4,78,55,13,10,FALSE
2,9,77,70,15,112,TRUE
2,16,91,53,15,185,TRUE
4,56,486,634,15,424,TRUE
1,1,12,0,1,0,FALSE
2,2,12,8,15,58,TRUE
3,3,61,16,15,55,TRUE
1,5,64,71,15,19,TRUE
1,3,173,161,15,16,FALSE
2,11,129,87,17,102,TRUE
3,12,82,130,17,103,TRUE
2,2,24,61,15,24,TRUE
1,1,1,1,13,11,FALSE
1,1,30,24,13,10,FALSE
1,1,31,15,15,10,FALSE
1,2,10,15,15,17,FALSE
1,1,19,30,15,9,TRUE
1,1,14,39,15,12,FALSE
2,2,47,56,15,19,FALSE
1,1,15,6,10,113,FALSE
1,1,15,6,10,112,FALSE
1,1,1,1,9,3,FALSE
0,0,0,0,0,0,TRUE
2,2,60,12,15,12,TRUE
1,1,1,1,13,9,FALSE
2,2,28,0,15,14,FALSE
2,2,32,0,15,21,FALSE
3,3,13,0,15,59,FALSE
2,2,55,4,15,1,TRUE
6,9,448,10,15,113,TRUE
4,4,55,6,15,45,FALSE
7,15,24,24,15,102,TRUE
2,3,365,0,10,111,FALSE
1,1,1,0,15,22,TRUE
1,1,1,1,15,49,FALSE
1,1,1,1,15,48,FALSE
1,2,76,0,1,0,FALSE
4,4,56,21,15,61,FALSE
1,1,3,2,13,6,FALSE
4,10,31,12,15,119,FALSE
1,1,2,0,15,18,FALSE
3,4,274,57,15,36,TRUE
5,6,92,53,15,123,TRUE
1,1,0,4,12,23,FALSE
1,1,26,8,12,22,FALSE
4,9,42,187,15,63,TRUE
1,1,10,12,8,3,FALSE
1,2,37,43,15,25,TRUE
1,1,4,1,8,2,FALSE
3,3,10,6,16,43,TRUE
2,2,8,4,13,6,FALSE
1,1,22,3,13,7,FALSE
1,1,42,7,13,16,FALSE
2,2,49,12,13,22,FALSE
1,3,87,1,13,13,FALSE
1,1,10,6,13,19,FALSE
7,9,153,1,15,40,FALSE
1,1,43,41,15,19,TRUE
15,23,828,269,15,128,FALSE
4,9,49,62,15,117,TRUE
1,1,1,1,15,29,TRUE
4,6,93,61,15,111,TRUE
3,3,52,16,15,47,TRUE
1,1,10,0,13,18,FALSE
8,12,21,19,15,162,FALSE
1,1,1,1,15,3,FALSE
7,14,23,24,15,154,FALSE
2,2,6,4,15,48,FALSE
2,4,10,44,13,44,FALSE
1,4,51,55,13,25,FALSE
1,1,6,4,13,8,FALSE
1,1,0,1,13,42,FALSE
1,3,70,68,13,16,TRUE
1,1,3,0,13,7,FALSE
2,4,72,3,13,37,FALSE
1,1,39,26,8,9,TRUE
2,3,68,13,8,5,TRUE
1,1,1,2,13,4,TRUE
2,2,8,2,13,67,TRUE
1,1,1,1,13,39,FALSE
2,2,28,12,13,17,FALSE
7,10,78,88,13,91,TRUE
1,1,1,11,13,15,FALSE
1,1,1,1,13,23,FALSE
3,3,30,2,13,45,TRUE
1,1,22,17,13,5,FALSE
5,19,6,1433,13,101,FALSE
4,5,71,2,13,57,TRUE
3,3,132,40,13,60,FALSE
3,4,6,5,13,65,FALSE
2,3,29,6,13,34,TRUE
2,2,4,6,12,45,TRUE
4,9,450,246,13,19,TRUE
2,2,14,3,11,16,TRUE
7,14,24,23,15,139,FALSE
1,1,2,2,10,29,FALSE
24,62,1867,1492,10,108,FALSE
2,2,8,1,12,60,TRUE
1,1,0,3,11,12,FALSE
2,2,91,13,11,7,TRUE
8,15,23,29,12,144,TRUE
1,1,3,0,11,11,TRUE
2,4,26,26,11,17,TRUE
2,10,13,10,12,55,FALSE
2,3,157,78,11,15,FALSE
7,10,2,24,12,54,FALSE
1,2,14,34,11,12,TRUE
3,3,26,0,12,49,FALSE
1,1,23,25,12,21,TRUE
2,2,55,15,8,34,TRUE
1,1,36,27,8,7,TRUE
1,1,14,14,8,6,TRUE
3,4,49,78,12,79,TRUE
1,1,0,1,8,2,FALSE
4,6,6,6,8,30,FALSE
1,1,3,3,9,110,FALSE
1,1,0,40,10,28,FALSE
1,1,1,1,9,2,FALSE
8,10,28,12,11,55,FALSE
1,1,9,0,9,109,FALSE
2,2,2,2,9,9,FALSE
1,1,1,1,8,13,FALSE
2,4,4,4,8,10,FALSE
2,2,3,3,8,13,FALSE
1,1,2,2,8,11,FALSE
5,5,1,0,9,2,FALSE
1,1,2,2,10,27,FALSE
3,4,70,58,8,60,TRUE
1,1,5,3,8,4,TRUE
3,3,13,3,10,71,TRUE
3,3,0,0,1,0,FALSE
1,1,6,2,9,1,TRUE
1,2,12,8,9,9,FALSE
21,28,85,85,12,284,TRUE
2,2,39,5,8,3,FALSE
3,3,49,5,9,7,TRUE
0,0,0,0,0,0,TRUE
2,2,2,1,9,54,FALSE
1,1,0,4,8,22,FALSE
1,1,8,3,8,21,FALSE
3,7,370,130,9,28,TRUE
1,1,25,4,8,20,FALSE
10,10,262,262,8,83,FALSE
10,10,263,263,8,93,FALSE
1,2,112,0,1,0,FALSE
5,8,776,5,10,26,TRUE
1,1,1,1,9,1,FALSE
1,1,2,2,9,108,FALSE
10,10,12,12,9,50,FALSE
1,1,3,1,8,19,FALSE
1,1,10,8,8,3,TRUE
1,1,46,42,8,2,TRUE
1,2,6,2,8,11,FALSE
1,1,0,6,8,3,FALSE
1,1,1,1,8,22,FALSE
7,8,26,26,8,63,FALSE
2,2,3,3,8,41,FALSE
5,6,267,163,8,64,TRUE
2,2,4,2,8,46,FALSE
1,1,3,0,8,18,FALSE
1,1,12,1,8,17,TRUE
1,1,7,7,9,5,FALSE
1,1,6,4,9,15,FALSE
1,1,15,8,8,2,FALSE
1,1,16,0,8,20,TRUE
3,3,35,4,9,48,TRUE
1,1,4,4,9,29,FALSE
2,2,1,2,8,16,FALSE
1,1,4,5,9,107,FALSE
1,1,2,4,9,106,FALSE
1,1,9,57,9,105,FALSE
1,1,2,0,9,104,FALSE
1,1,1,1,9,103,FALSE
1,1,4,3,8,5,TRUE
1,3,6,6,8,7,FALSE
1,1,1,0,9,28,FALSE
1,1,17,1,8,2,TRUE
1,1,13,6,8,12,TRUE
4,5,40,17,9,67,TRUE
4,5,17,10,9,62,TRUE
2,2,97,3,9,17,TRUE
5,6,39,9,9,84,TRUE
1,1,2,2,8,5,FALSE
1,1,1,1,8,22,FALSE
1,1,1,1,8,21,FALSE
22,39,626,276,8,157,FALSE
4,4,0,0,1,0,FALSE
1,1,30,21,8,9,FALSE
4,11,301,421,8,80,TRUE
1,1,2,4,8,5,FALSE
1,1,3,3,8,6,FALSE
1,2,19,0,9,102,FALSE
1,1,17,6,8,11,TRUE
1,1,3,0,8,26,FALSE
1,1,1,1,8,7,FALSE
1,4,22,40,9,16,TRUE
11,22,2,1339,8,67,FALSE
1,2,31,11,9,2,FALSE
2,2,11,13,8,8,TRUE
1,1,2,0,1,2,FALSE
1,1,5,0,1,1,FALSE
2,2,170,94,9,19,TRUE
2,3,13,9,8,15,FALSE
2,2,50,3,8,6,TRUE
2,2,34,20,8,12,TRUE
1,1,38,0,1,0,FALSE
2,2,82,32,9,16,TRUE
1,2,2,2,9,8,FALSE
5,5,3,0,9,12,FALSE
5,10,3,2,9,6,TRUE
1,1,17,16,8,15,FALSE
2,2,20,2,8,4,FALSE
1,1,7,57,8,21,FALSE
2,2,7,6,8,41,FALSE
1,1,1,2,8,10,FALSE
1,1,15,13,8,9,TRUE
1,1,13,15,8,8,FALSE
1,1,15,13,8,7,FALSE
1,1,1,1,8,6,FALSE
4,5,29,3,8,95,TRUE
1,1,4,0,8,15,TRUE
1,1,64,14,8,14,TRUE
4,5,28,5,8,82,TRUE
1,1,1,1,8,5,FALSE
2,2,23,3,8,34,FALSE
1,1,37,25,8,19,FALSE
1,1,4,1,8,16,TRUE
2,6,32,54,8,8,FALSE
1,1,154,24,8,12,TRUE
1,1,10,1,8,1,FALSE
2,2,1,94,8,5,FALSE
1,1,1,1,8,20,TRUE
1,1,3,2,8,6,FALSE
1,2,7,7,8,9,FALSE
2,2,30,0,1,0,FALSE
4,7,1407,1393,8,61,TRUE
5,6,125,49,8,75,TRUE
2,3,10,10,8,30,FALSE
5,11,1430,0,1,0,TRUE
1,1,1,1,8,101,FALSE
1,1,1,0,8,13,FALSE
1,1,1,1,8,22,FALSE
1,1,2,2,8,100,FALSE
1,1,4,4,8,99,FALSE
1,1,3,0,8,98,FALSE
1,1,2,1,8,3,FALSE
1,1,0,1,8,10,FALSE
2,2,11,13,8,101,FALSE
1,1,0,1,8,15,FALSE
1,1,5,4,8,14,TRUE
1,1,1,0,8,21,FALSE
1,1,1,0,8,9,FALSE
1,1,3,4,8,3,FALSE
1,2,6,9,8,6,FALSE
3,3,103,55,8,33,TRUE
11,15,344,123,8,72,FALSE
2,2,11,2,8,4,FALSE
1,1,16,4,8,2,TRUE
2,2,17,19,8,17,TRUE
4,6,1326,1139,8,45,TRUE
2,2,20,15,8,28,FALSE
3,3,193,231,8,40,TRUE
1,1,7,1,8,13,TRUE
1,1,5,2,8,12,FALSE
1,3,44,43,8,22,TRUE
1,1,2,2,8,2,FALSE
1,1,21,17,8,1,FALSE
1,1,11,32,8,96,FALSE
1,2,2,140,8,16,FALSE
1,1,1,1,8,17,FALSE
2,3,93,137,8,29,TRUE
4,4,4,4,8,16,FALSE
1,2,76,65,8,13,TRUE
4,6,93,85,8,22,FALSE
4,4,398,21,8,32,FALSE
7,8,346,18,8,23,TRUE
2,2,16,29,8,17,FALSE
2,2,90,69,8,15,FALSE
3,3,22,82,8,21,FALSE
4,5,31,24,8,23,FALSE
2,2,52,44,8,4,TRUE
12,12,24,0,8,2,FALSE
1,1,1,1,8,22,FALSE
16,44,2001,1977,8,87,FALSE
1,1,4,4,8,7,FALSE
5,7,25,98,8,32,TRUE
4,4,21,4,8,63,TRUE
2,2,48,34,8,10,FALSE
6,13,83,88,8,48,TRUE
2,2,21,4,8,12,TRUE
2,2,59,117,8,15,TRUE
4,7,75,94,8,34,TRUE
6,8,220,135,8,29,TRUE
2,3,33,10,8,45,TRUE
1,1,7,1,8,6,FALSE
1,1,4,0,8,5,TRUE
9,18,370,672,8,20,FALSE
11,26,493,1237,8,59,TRUE
10,14,444,349,8,81,TRUE
3,3,17,3,8,5,FALSE
18,45,1624,1028,8,65,TRUE
8,12,360,5,8,54,FALSE
3,7,164,155,8,12,FALSE
4,4,58,21,8,56,TRUE
1,1,2,2,8,95,FALSE
6,7,58,10,8,44,FALSE
1,1,10,3,8,6,FALSE
5,17,971,777,8,56,TRUE
1,1,1,0,8,94,FALSE
1,1,4,2,8,93,FALSE
42,123,4111,3543,8,116,FALSE
1,1,1,1,8,10,FALSE
1,1,17,37,8,9,FALSE
2,3,33,23,8,48,TRUE
1,1,15,18,8,20,TRUE
1,1,7,10,8,19,TRUE
1,1,4,1,8,18,FALSE
1,1,10,6,8,17,FALSE
2,2,7,2,8,32,FALSE
21,34,315,186,8,121,FALSE
2,3,12,5,8,36,TRUE
1,1,20,18,8,15,TRUE
1,1,8,4,8,14,FALSE
1,1,1,1,8,14,FALSE
2,2,32,2,8,27,FALSE
3,4,44,30,8,32,TRUE
1,1,6,2,8,13,TRUE
1,1,21,3,8,11,TRUE
1,1,6,0,8,10,FALSE
1,1,27,20,8,6,TRUE
2,3,12,8,8,24,FALSE
1,1,17,50,8,5,TRUE
1,2,6,5,8,13,FALSE
4,6,195,51,8,43,TRUE
1,2,47,1,8,14,TRUE
1,2,21,6,8,10,TRUE
2,7,87,12,8,31,TRUE
2,2,4,1,8,11,FALSE
2,2,5,2,8,14,FALSE
1,1,2,2,8,4,FALSE
1,1,11,0,8,7,FALSE
1,1,2,2,8,11,FALSE
7,14,32,33,8,175,TRUE
1,1,1,1,8,1,FALSE
21,23,422,236,8,61,FALSE
1,1,1,1,8,11,FALSE
1,1,1,1,8,2,FALSE
21,56,499,114,8,105,FALSE
1,1,15,10,8,1,FALSE
2,2,8,6,8,6,FALSE
1,2,7,5,8,15,TRUE
2,2,4,5,8,7,TRUE
2,2,15,6,8,12,FALSE
1,1,66,53,8,11,TRUE
1,2,43,29,8,15,TRUE
2,2,66,62,8,11,TRUE
8,10,85,231,8,53,TRUE
2,2,11,5,8,17,FALSE
2,2,2,2,8,4,FALSE
3,3,24,31,8,8,FALSE
2,7,74,30,8,21,TRUE
2,6,63,55,8,11,TRUE
5,6,68,32,8,23,FALSE
15,21,455,442,8,98,TRUE
2,2,33,14,8,13,TRUE
1,1,2,2,8,7,FALSE
3,3,6,9,8,20,FALSE
2,2,18,30,8,13,TRUE
2,2,31,0,8,9,TRUE
2,2,49,42,8,6,TRUE
3,3,77,30,8,10,FALSE
1,1,1,1,8,91,FALSE
4,6,10,11,8,128,TRUE
1,1,1,1,8,7,FALSE
1,1,5,1,8,2,FALSE
1,1,29,22,8,7,TRUE
4,6,157,187,8,23,FALSE
2,2,7,3,8,91,FALSE
6,8,57,23,8,14,FALSE
1,1,2,1,8,1,FALSE
3,11,218,226,8,17,TRUE
51,481,155,38230,,,TRUE
1,1,4,2,8,5,FALSE
1,2,8,0,8,6,FALSE
1,1,6,5,8,4,TRUE
2,2,1,2,8,7,TRUE
2,3,1,6,8,7,FALSE
1,2,3,3,8,2,FALSE
1,3,34,28,8,15,TRUE
2,2,4,7,8,14,FALSE
1,1,1,1,8,4,FALSE
8,17,431,932,8,53,TRUE
2,2,42,25,8,4,TRUE
4,12,206,96,8,30,TRUE
1,1,1,1,8,4,TRUE
1,1,1,1,1,2,TRUE
2,4,133,133,8,13,FALSE
3,11,324,210,8,27,TRUE
1,1,2,2,8,4,FALSE
1,1,2,0,8,4,FALSE
4,7,25,36,8,19,TRUE
8,19,656,680,8,109,TRUE
1,1,0,5,8,87,FALSE
1,1,10,10,8,1,FALSE
2,2,28,24,8,4,FALSE
3,6,51,55,8,18,TRUE
3,3,25,8,8,6,TRUE
1,2,28,0,1,2,TRUE
5,6,53,69,8,7,FALSE
17,19,141,54,8,41,FALSE
1,1,8,12,8,2,TRUE
2,2,9,21,8,7,TRUE
1,1,9,6,8,4,TRUE
1,1,1,1,1,1,TRUE
2,2,12,44,8,8,TRUE
4,4,15,27,8,8,TRUE
1,1,6,1,8,3,FALSE
2,2,29,26,8,5,TRUE
1,1,10,1,8,1,FALSE
11,18,21,22,8,29,TRUE
16,21,471,332,8,21,FALSE
1,1,2,2,8,1,FALSE
1,1,7,2,8,4,TRUE
4,5,43,17,8,8,TRUE
2,4,43,40,8,6,TRUE
2,3,232,198,8,3,TRUE
10,12,20,31,8,125,FALSE
3,3,7,7,8,4,TRUE
1,1,2,1,8,1,FALSE
1,1,22,25,8,1,TRUE
1,1,5,5,8,85,FALSE
1,1,3,5,8,1,FALSE
1,1,674,202,6,7,FALSE
1,1,1,2,8,84,FALSE
3,3,37,11,8,3,TRUE
1,1,1,0,8,83,FALSE
1,1,6,0,8,82,FALSE
2,4,260,0,1,0,FALSE
1,1,0,4,7,3,FALSE
19,62,2217,1982,8,87,FALSE
1,1,3,7,8,81,FALSE
1,1,5,5,8,80,FALSE
107,711,33000,33215,,,FALSE
1,5,0,0,7,9,FALSE
2,4,77,0,8,29,FALSE
484,4258,848014,0,,,TRUE
1,1,8,8,7,8,FALSE
1,4,46,46,8,22,TRUE
1,1,7,15,8,3,FALSE
1,1,2,1,8,5,FALSE
7,8,324,234,7,9,FALSE
3,3,32,26,8,87,FALSE
2,3,12,7,8,76,FALSE
1,1,1,1,8,2,FALSE
3,7,124,124,8,11,FALSE
13,19,718,22,8,22,FALSE
1,1,4,2,7,4,FALSE
3,5,82,35,8,17,FALSE
1,1,0,266,8,1,FALSE
1,10,0,0,7,5,FALSE
1,1,11,0,5,5,FALSE
1,1,2,2,8,58,FALSE
2,2,14,1,8,5,FALSE
3,12,170,108,8,133,TRUE
1,1,5,5,8,4,FALSE
2,2,17,6,8,6,FALSE
12,15,184,226,8,22,FALSE
1,1,1,0,8,59,FALSE
11,16,84,122,8,86,TRUE
6,10,227,80,8,118,FALSE
1,1,0,1,8,56,FALSE
1,1,11,0,8,79,FALSE
21,61,3274,0,1,0,FALSE
1,1,2,3,8,55,FALSE
3,3,76,27,8,67,TRUE
6,6,79,33,8,77,TRUE
3,4,173,93,8,70,TRUE
5,11,226,66,8,121,TRUE
1,2,3,27,8,18,FALSE
4,9,63,110,8,92,TRUE
2,3,19,12,8,9,FALSE
2,3,25,33,8,25,TRUE
2,4,9,8,8,97,FALSE
6,31,8,4,8,93,FALSE
3,3,60,72,8,57,TRUE
2,4,14,14,8,24,FALSE
1,3,63,52,8,7,FALSE
1,1,10,8,7,5,TRUE
3,5,105,90,8,62,TRUE
3,11,244,170,8,45,TRUE
1,1,1,1,8,77,FALSE
1,1,33,21,8,76,FALSE
11,536,0,36723,,,FALSE
1,1,1,13,8,75,FALSE
1,1,3,3,8,74,FALSE
1,1,3,3,8,73,FALSE
6,8,38,19,8,143,FALSE
1,1,1,1,8,4,FALSE
2,2,6,4,8,5,TRUE
1,1,18,12,7,7,TRUE
1,1,48,32,7,6,FALSE
1,1,11,13,8,1,TRUE
2,2,3,0,8,48,FALSE
2,3,21,6,8,50,FALSE
10,20,703,569,8,189,TRUE
1,1,1,1,8,70,FALSE
1,1,40,14,7,5,FALSE
2,2,45,30,7,8,FALSE
1,1,47,1,7,3,TRUE
1,1,1,1,7,4,TRUE
2,2,13,6,7,5,TRUE
1,1,1,1,8,43,FALSE
1,1,1,17,8,56,FALSE
8,17,577,541,8,97,TRUE
3,3,25,19,8,60,FALSE
5,53,1674,1788,8,211,TRUE
1,1,1,1,8,54,FALSE
1,1,1,14,8,1,FALSE
3,3,3,3,8,22,FALSE
1,1,1,1,8,53,FALSE
4,6,247,22,8,55,TRUE
1,6,80,251,8,59,TRUE
8,44,713,1495,8,222,TRUE
12,24,608,35,8,70,TRUE
11,56,334,331,8,187,TRUE
18,68,3121,5,8,99,TRUE
2,4,12,7,8,37,TRUE
3,3,143,2,8,49,TRUE
3,3,87,8,8,59,TRUE
1,1,0,43,7,3,FALSE
4,6,85,25,8,64,FALSE
4,13,313,401,8,105,TRUE
6,11,412,192,8,228,TRUE
4,4,74,51,8,71,FALSE
38,170,10230,11365,8,192,TRUE
3,3,94,59,8,39,TRUE
3,3,289,9,8,15,TRUE
5,8,206,310,8,133,TRUE
2,2,40,22,8,4,TRUE
2,2,32,41,8,17,FALSE
2,2,5,3,8,32,FALSE
4,6,261,266,8,76,TRUE
2,3,44,105,8,57,TRUE
2,2,13,13,8,47,TRUE
5,6,29,38,8,22,FALSE
3,8,55,61,8,19,TRUE
1,1,3,3,8,64,FALSE
24,63,3688,62,8,114,TRUE
26,49,919,1688,8,204,TRUE
1,1,28,28,8,15,TRUE
2,3,49,32,8,29,FALSE
1,1,6,2,8,2,FALSE
3,3,100,81,8,7,TRUE
18,30,1114,0,1,0,FALSE
1,1,1,1,8,62,FALSE
1,1,2,2,8,61,FALSE
4,10,280,30,8,81,FALSE
2,2,5,0,8,64,FALSE
2,2,7,6,8,6,FALSE
9,59,33957,33920,7,40,TRUE
3,3,10,40,8,17,TRUE
2,4,5,5,8,62,FALSE
4,5,58,6,8,37,TRUE
1,1,0,1,8,45,FALSE
6,15,349,180,8,96,TRUE
1,1,11,4,7,7,FALSE
2,2,2,2,8,70,FALSE
4,4,215,2,8,68,FALSE
1,1,11,0,7,4,TRUE
2,2,2,2,7,4,FALSE
1,1,2,0,7,1,FALSE
1,1,2,0,7,1,FALSE
1,1,4,0,7,58,FALSE
31,172,34360,43736,7,447,TRUE
1,1,0,49,7,2,FALSE
4,5,91,27,7,31,TRUE
5,5,225,11,7,27,TRUE
12,67,10307,1,7,3,TRUE
8,22,928,193,7,94,TRUE
2,2,34,9,7,42,FALSE
4,7,79,51,7,35,FALSE
3,3,90,52,7,30,TRUE
1,1,1,1,7,40,FALSE
1,1,0,68,7,1,FALSE
1,1,1,1,7,1,FALSE
1,1,2,5,7,11,FALSE
2,5,122,87,7,17,TRUE
1,1,4,3,7,39,FALSE
11,31,837,932,7,166,TRUE
1,3,514,0,1,0,TRUE
1,1,3,3,7,57,FALSE
2,2,3,3,7,2,TRUE
1,1,2,0,7,6,FALSE
1,2,202,202,6,7,FALSE
3,11,395,372,7,50,TRUE
6,20,655,234,7,51,TRUE
1,1,1,1,7,1,FALSE
1,1,2,1,7,2,FALSE
1,1,12,0,7,1,TRUE
2,2,120,97,7,40,FALSE
1,1,0,0,7,3,FALSE
1,1,1,1,7,6,FALSE
1,1,0,2,7,5,FALSE
2,2,2,2,7,18,FALSE
1,1,4,4,7,4,FALSE
3,5,33,8,7,55,FALSE
1,2,23,61,7,13,FALSE
4,7,116,68,7,12,TRUE
4,4,59,32,7,15,FALSE
1,1,17,4,7,56,FALSE
1,1,5,0,7,3,FALSE
1,1,55,42,7,2,TRUE
2,2,29,10,7,6,FALSE
1,1,3,3,7,55,FALSE
2,2,2,2,6,2,FALSE
1,1,6,11,7,54,FALSE
1,1,10,17,7,53,FALSE
2,2,0,51,7,7,FALSE
3,3,4,27,7,21,FALSE
10,33,2792,2621,7,148,TRUE
9,31,2877,2879,7,149,TRUE
3,3,5,3,7,12,FALSE
2,2,10,12,7,37,FALSE
7,15,1163,858,7,93,TRUE
2,3,293,221,7,16,TRUE
6,22,1829,1829,7,74,FALSE
4,7,12,9,7,57,FALSE
3,3,25,5,7,39,FALSE
4,5,81,248,7,112,TRUE
4,12,555,46,7,11,TRUE
3,4,60,52,7,37,FALSE
6,22,1825,1825,7,96,FALSE
3,3,10,24,7,3,TRUE
1,1,0,6,7,50,FALSE
2,4,281,281,7,11,TRUE
1,1,10,11,7,49,FALSE
8,37,2172,2185,7,116,TRUE
1,1,14,13,7,48,FALSE
1,1,52,0,7,47,FALSE
1,1,5,0,5,4,FALSE
1,1,0,0,7,1,FALSE
1,1,7,9,7,46,FALSE
1,1,3,7,7,45,FALSE
2,4,7,7,7,61,TRUE
1,1,2,1,7,43,FALSE
2,2,25,17,7,47,FALSE
2,4,1,2,7,3,FALSE
3,5,225,2,6,5,FALSE
2,2,10,3,7,26,FALSE
1,1,5,3,7,14,TRUE
5,5,101,43,7,40,TRUE
3,7,87,38,7,87,TRUE
5,13,157,164,7,53,TRUE
3,5,16,5,7,34,TRUE
1,1,3,3,7,9,FALSE
2,2,15,6,7,19,FALSE
3,4,115,33,7,43,TRUE
1,1,10,9,6,1,FALSE
3,5,48,26,7,27,TRUE
3,3,14,53,7,78,FALSE
2,6,23,23,7,56,TRUE
1,1,13,7,7,38,FALSE
1,2,28,31,7,39,FALSE
11,35,211,2362,7,88,TRUE
8,27,241,1029,7,130,TRUE
1,1,9,5,7,36,FALSE
21,76,1091,1105,6,63,FALSE
7,19,864,80,7,14,TRUE
10,14,345,124,7,96,TRUE
4,4,39,9,7,31,TRUE
2,4,210,200,7,45,TRUE
1,2,19,6,7,19,FALSE
3,3,26,15,7,22,TRUE
4,5,71,51,7,27,FALSE
7,8,153,83,7,58,TRUE
3,8,128,43,7,31,TRUE
4,14,179,139,7,60,TRUE
7,11,1,2,7,18,FALSE
3,3,25,25,7,23,FALSE
4,5,89,62,7,21,TRUE
4,5,114,65,7,28,FALSE
2,2,14,8,7,36,FALSE
11,50,565,433,7,163,TRUE
1,3,121,145,7,11,TRUE
2,2,9,5,7,26,FALSE
2,2,4,3,7,20,FALSE
1,1,15,12,7,8,FALSE
1,1,30,27,7,3,FALSE
2,2,323,0,6,2,TRUE
2,2,2,2,7,8,FALSE
4,4,83,30,7,21,TRUE
2,5,149,65,7,22,TRUE
6,8,300,299,7,43,TRUE
5,7,203,150,7,64,TRUE
2,3,30,29,7,26,TRUE
4,6,234,201,7,45,TRUE
3,4,41,9,7,18,TRUE
3,7,165,49,7,26,FALSE
7,14,194,46,7,15,TRUE
2,3,69,61,7,18,TRUE
3,11,123,78,7,39,TRUE
6,13,174,50,7,31,TRUE
3,13,306,199,7,21,TRUE
5,14,326,251,7,29,TRUE
2,2,53,53,7,6,FALSE
3,3,33,28,7,10,FALSE
1,1,5,1,7,4,FALSE
2,9,159,59,7,8,TRUE
1,1,11,11,7,5,FALSE
1,1,18,0,7,32,FALSE
4,11,48,84,7,28,FALSE
1,1,1,1,6,1,FALSE
3,4,37,9,7,9,TRUE
3,3,14,5,7,5,FALSE
1,1,1,1,6,1,FALSE
1,1,2,1,7,6,FALSE
5,13,733,729,7,29,FALSE
9,14,205,17,7,36,TRUE
1,3,33,2,7,14,TRUE
6,6,197,65,7,20,TRUE
3,5,44,19,7,16,TRUE
2,2,3,4,7,12,FALSE
2,6,233,233,7,17,FALSE
7,16,907,304,7,17,TRUE
4,16,398,396,7,19,TRUE
1,1,30,22,7,3,TRUE
1,2,32,18,7,2,FALSE
1,1,2,0,7,2,FALSE
5,6,288,385,7,17,TRUE
11,23,1492,86,7,26,TRUE
1,1,3,2,7,31,FALSE
4,7,18,7,7,45,FALSE
