nd,nf,la,ld,ndev,nuc,contains_bug
3,3,23,16,1,2,TRUE
2,2,39,19,1,0,FALSE
1,2,9,14,1,2,FALSE
3,5,29,6,1,0,TRUE
2,2,2,4,1,1,FALSE
6,13,213,113,1,0,TRUE
2,7,57,31,1,0,TRUE
3,8,29,35,1,4,TRUE
29,32,44,89,1,21,FALSE
1,1,1,1,1,4,FALSE
5,5,35,27,1,0,TRUE
4,9,359,82,1,4,FALSE
1,4,168,56,1,0,FALSE
1,1,15,15,1,1,FALSE
1,1,5,3,1,1,FALSE
2,2,3,1,1,0,FALSE
5,5,104,78,1,0,FALSE
44,49,2,282,1,6,FALSE
5,11,328,100,1,0,FALSE
1,1,2,0,1,1,FALSE
1,1,7,12,1,0,FALSE
5,8,153,53,1,0,TRUE
5,13,162,30,1,0,TRUE
2,2,48,16,1,1,FALSE
1,1,2,1,1,0,FALSE
1,2,11,49,1,0,FALSE
1,1,1,1,1,0,FALSE
2,2,24,4,1,0,FALSE
1,1,4,1,1,0,FALSE
1,2,9,3,1,0,TRUE
2,2,23,0,1,0,FALSE
1,1,9,1,1,2,FALSE
1,2,3,2,1,0,TRUE
1,6,42,0,1,0,FALSE
1,2,6,6,1,0,FALSE
1,3,2,8,1,3,FALSE
1,1,1,1,1,0,FALSE
1,1,10,8,1,0,FALSE
3,4,77,34,1,4,TRUE
1,1,28,0,1,1,FALSE
4,6,125,34,1,0,FALSE
2,2,34,8,1,0,FALSE
1,1,3,2,1,0,FALSE
1,1,1,0,1,0,FALSE
4,6,351,239,1,0,TRUE
1,1,6,3,1,2,FALSE
1,1,3,5,1,1,FALSE
1,1,3,7,1,0,TRUE
5,7,314,41,1,0,FALSE
7,10,25,341,1,3,FALSE
1,2,9,12,1,0,FALSE
2,3,14,11,1,0,FALSE
1,1,8,10,1,1,TRUE
1,1,4,3,1,0,FALSE
1,1,1,0,1,1,FALSE
6,6,6,12,1,2,FALSE
1,2,40,120,1,0,TRUE
1,1,1,3,1,0,FALSE
1,1,12,1,1,0,FALSE
7,87,463,2,1,0,FALSE
1,1,1,0,1,0,FALSE
1,1,1,1,1,1,FALSE
7,7,9,251,1,4,FALSE
1,2,12,3,1,2,FALSE
1,1,1,0,1,2,FALSE
1,1,2,0,1,0,FALSE
1,1,1,0,1,0,FALSE
1,1,4,7,1,2,FALSE
1,1,177,170,1,0,FALSE
1,1,1,1,1,5,FALSE
1,1,2,2,1,2,TRUE
3,10,171,66,1,6,FALSE
1,1,6,10,1,4,FALSE
1,1,6,10,1,1,TRUE
1,1,11,6,8,3,FALSE
1,1,5,1,8,3,FALSE
1,1,72,55,8,1,FALSE
3,3,22,10,8,65,FALSE
5,7,107,84,8,69,FALSE
1,1,6,2,8,7,TRUE
1,1,0,1,8,6,FALSE
3,5,14,18,8,14,TRUE
2,2,8,5,8,87,FALSE
2,3,47,46,8,12,TRUE
3,10,92,83,8,37,TRUE
1,1,2,2,8,1,FALSE
2,2,2,3,8,83,FALSE
14,14,14,14,8,219,FALSE
2,2,133,146,8,15,FALSE
1,1,7,8,5,3,FALSE
1,2,3,1,8,80,FALSE
1,1,1,1,8,50,FALSE
5,5,17,55,8,91,FALSE
1,3,9,4,1,3,FALSE
1,1,1,1,8,5,FALSE
1,1,1,1,8,15,FALSE
1,2,10,20,8,45,FALSE
2,2,10,25,8,3,FALSE
1,1,1,1,8,6,FALSE
4,5,21,39,8,67,FALSE
1,1,7,2,8,1,FALSE
2,2,7,6,8,2,FALSE
1,1,2,2,8,3,FALSE
3,3,257,3,8,38,TRUE
1,1,6,0,1,3,FALSE
1,1,1,0,8,59,FALSE
3,5,178,248,8,37,TRUE
1,1,3,0,8,454,FALSE
2,2,136,197,8,31,TRUE
1,1,8,27,8,28,TRUE
3,4,8,8,8,26,FALSE
1,1,21,20,5,2,FALSE
2,2,9,54,8,30,FALSE
4,4,310,313,8,52,FALSE
1,1,1,1,7,64,FALSE
1,1,1,1,8,21,TRUE
5,11,4428,4453,8,63,TRUE
1,1,1,0,1,1,FALSE
1,1,1,1,1,1,FALSE
1,1,11,0,6,2,FALSE
1,1,1,1,6,24,FALSE
2,2,6,6,6,2,FALSE
3,4,36,39,6,13,TRUE
1,1,3,2,6,1,FALSE
2,3,4,4,5,42,FALSE
3,6,76,13,5,9,TRUE
1,1,50,22,5,9,FALSE
1,1,1,1,5,1,FALSE
2,4,21,17,5,28,TRUE
1,1,6,5,5,9,FALSE
1,2,12,12,5,21,TRUE
2,3,17,10,5,8,FALSE
3,3,16,5,5,13,FALSE
1,1,1,1,5,1,FALSE
1,1,4,4,5,1,FALSE
1,3,32,48,5,4,TRUE
3,4,19,13,5,26,TRUE
1,1,22,1,5,2,TRUE
1,1,2,2,5,38,FALSE
2,2,6,6,5,38,FALSE
6,7,133,64,5,34,FALSE
5,20,190,95,5,40,FALSE
7,9,53,46,5,64,FALSE
4,4,44,24,5,43,FALSE
3,3,36,21,5,27,TRUE
2,5,10,3,5,28,FALSE
1,1,8,8,5,34,FALSE
2,2,2,2,5,34,FALSE
1,1,1,1,5,5,FALSE
3,3,23,9,5,13,TRUE
1,1,2,2,5,3,FALSE
6,9,131,160,5,16,TRUE
3,3,29,2,5,13,TRUE
3,4,26,2,5,36,FALSE
2,3,47,16,5,9,TRUE
4,6,60,61,5,51,TRUE
1,1,1,0,5,2,FALSE
1,1,4,1,5,2,FALSE
1,1,2,1,5,4,FALSE
1,1,4,3,5,5,TRUE
2,4,20,3,5,15,TRUE
1,3,32,5,5,14,TRUE
1,1,10,1,5,7,FALSE
12,26,308,446,5,44,TRUE
1,1,1,1,5,18,FALSE
1,1,2,2,5,2,FALSE
1,1,3,4,5,22,FALSE
1,2,4,2,5,4,FALSE
3,7,50,13,5,21,TRUE
10,24,725,50,5,75,TRUE
1,1,8,5,5,7,FALSE
1,2,9,1,5,3,FALSE
2,2,4,4,5,2,FALSE
2,5,131,56,5,6,TRUE
1,1,1,10,5,2,FALSE
2,2,2,1,5,9,FALSE
3,6,41,25,5,7,FALSE
4,12,180,107,5,22,TRUE
2,2,4,6,5,4,FALSE
5,10,207,65,5,9,FALSE
3,14,530,522,5,13,FALSE
7,12,780,120,5,20,TRUE
1,1,29,36,5,4,FALSE
1,1,33,13,5,3,FALSE
3,4,25,25,5,459,FALSE
2,2,4,3,5,674,FALSE
1,1,3,0,5,75,FALSE
3,9,466,0,5,3,FALSE
3,4,34,12,5,17,TRUE
1,2,5,6,5,206,FALSE
1,1,6,1,5,1,FALSE
1,1,11,7,5,224,FALSE
1,1,6,7,5,74,TRUE
1,1,6,4,5,24,FALSE
2,2,7,2,5,169,FALSE
2,2,3,3,5,512,FALSE
1,1,6,8,5,167,FALSE
1,1,5,0,5,3,FALSE
1,1,3,1,5,72,FALSE
2,2,9,14,5,245,TRUE
1,1,3,2,5,24,TRUE
6,11,73,33,5,1035,TRUE
2,2,33,41,5,450,FALSE
2,3,7,60,5,257,TRUE
1,1,1,1,5,20,FALSE
1,1,3,5,5,216,FALSE
8,17,489,9,5,120,TRUE
3,5,21,8,5,259,TRUE
1,1,4,1,5,3,FALSE
1,1,3,3,5,23,FALSE
1,1,5,1,5,2,TRUE
5,5,19,8,5,504,FALSE
2,2,25,2,5,426,FALSE
1,2,4,11,5,6,FALSE
6,6,19,8,5,743,TRUE
1,1,1,2,5,9,TRUE
1,2,11,1,5,3,FALSE
1,1,1,1,5,1,FALSE
1,1,26,19,5,1,TRUE
1,1,1,1,5,14,FALSE
1,1,35,8,5,32,TRUE
1,1,3,0,5,162,FALSE
1,1,3,15,5,214,FALSE
2,2,12,3,5,429,FALSE
1,1,2,2,5,69,FALSE
1,1,0,0,1,0,FALSE
1,1,1,1,5,1,FALSE
4,6,166,293,5,717,FALSE
2,5,100,100,5,458,FALSE
2,2,6,3,5,430,FALSE
1,1,15,19,5,154,FALSE
3,12,13,13,5,648,TRUE
13,43,1927,1571,5,1111,TRUE
2,2,25,2,5,409,FALSE
2,2,15,13,5,215,FALSE
2,4,314,227,5,31,TRUE
3,5,36,36,5,244,TRUE
1,1,4,2,5,6,TRUE
1,3,70,43,5,8,FALSE
2,2,15,29,5,191,FALSE
1,1,11,11,5,6,FALSE
2,2,125,27,5,23,TRUE
1,1,3,0,4,5,FALSE
2,3,48,35,5,58,FALSE
4,4,168,121,5,204,TRUE
1,1,4,2,5,188,TRUE
3,3,14,1,5,223,TRUE
4,6,33,19,5,250,TRUE
2,8,29,22,5,230,TRUE
2,2,13,14,5,221,FALSE
1,11,17,26,5,30,FALSE
1,1,1,1,5,33,FALSE
1,1,8,30,5,179,FALSE
1,1,15,11,5,53,FALSE
2,4,311,38,5,15,TRUE
3,4,13,6,5,195,FALSE
3,3,507,29,5,180,TRUE
1,1,5,5,4,3,FALSE
4,8,17,16,5,394,FALSE
1,1,1,1,5,1,FALSE
2,2,36,80,5,135,FALSE
2,2,3,3,5,41,FALSE
1,1,1,1,5,133,FALSE
1,1,8,0,4,6,FALSE
5,32,1743,1072,4,149,FALSE
3,3,35,96,4,530,TRUE
1,1,3325,3188,4,148,TRUE
1,1,2,2,4,147,TRUE
1,1,1,0,4,142,TRUE
2,2,2,2,4,376,FALSE
1,1,18,5,4,124,FALSE
1,1,1,1,4,19,FALSE
13,22,30,61,4,289,FALSE
1,1,1,1,4,10,FALSE
3,3,16,13,4,491,FALSE
1,1,1,1,4,6,FALSE
1,1,310,192,4,5,FALSE
4,5,89,77,4,362,TRUE
1,1,2,1,4,116,FALSE
3,8,46,2,4,467,TRUE
1,1,1,1,4,38,TRUE
1,1,6,1,4,130,TRUE
1,1,20,3,4,128,TRUE
1,2,3,1,4,112,FALSE
3,4,4,4,4,430,FALSE
1,2,13,4,4,71,FALSE
3,4,39,28,4,289,TRUE
4,5,29,28,4,411,TRUE
7,16,33165,32702,4,106,TRUE
3,12,69,56,4,174,TRUE
9,14,218,136,4,472,TRUE
4,7,73,33,4,625,TRUE
2,2,8,17,4,9,FALSE
2,3,103,84,4,113,FALSE
1,1,2,2,4,13,FALSE
4,7,21,30,4,300,TRUE
1,1,9,1,4,7,FALSE
1,1,5,5,4,90,TRUE
4,6,79,36,4,184,TRUE
4,8,78,13,4,159,TRUE
3,8,17,436,4,136,FALSE
1,2,3,3,4,23,FALSE
3,14,304,259,4,35,TRUE
1,1,5,0,4,41,FALSE
2,2,3,4,4,333,FALSE
6,9,5,5,4,29,FALSE
2,2,4,2,4,402,TRUE
4,17,132,92,4,351,FALSE
5,10,60,13,4,171,TRUE
7,9,7894,5251,4,495,TRUE
2,2,11,11,4,70,FALSE
4,13,3,3,4,87,FALSE
1,1,3,1,4,6,FALSE
3,3,28,30,4,107,FALSE
2,2,9,8,4,83,TRUE
1,1,4,4,4,76,TRUE
2,2,36,35,4,74,TRUE
4,9,76,24,4,225,TRUE
2,3,82,69,4,57,TRUE
1,1,8,23,4,70,FALSE
17,20,95,69,4,664,FALSE
1,1,22,11,4,55,TRUE
1,1,7,1,4,4,FALSE
1,1,1,1,4,58,FALSE
2,2,9,11,4,5,FALSE
3,5,37,23,4,36,FALSE
3,7,17,4,4,92,TRUE
3,3,1,1,4,297,FALSE
8,14,31,19,4,80,FALSE
5,6,7,4,4,35,FALSE
4,8,3,1,4,31,FALSE
9,63,188,114,4,549,TRUE
2,2,5,7,4,66,TRUE
2,3,14,1,4,12,FALSE
2,2,4,4,4,301,FALSE
7,14,175,136,4,148,TRUE
2,2,12,4,4,278,FALSE
1,1,9,8,4,40,TRUE
1,1,2,2,4,23,FALSE
6,7,30,38,4,305,FALSE
2,2,6,2,4,6,FALSE
5,5,151,84,4,348,TRUE
10,15,63,19,4,330,TRUE
6,8,68,12,4,344,FALSE
5,8,174,103,4,209,TRUE
2,2,1,7,4,11,FALSE
2,2,2,2,4,273,FALSE
2,2,6,13,4,271,TRUE
3,6,2,2,4,56,FALSE
3,4,102,82,4,275,TRUE
5,9,15,35,4,470,FALSE
2,3,29,76,4,25,TRUE
5,5,15,11,4,323,TRUE
5,22,98,67,4,306,TRUE
10,55,229,195,4,383,TRUE
3,6,8,5,4,16,FALSE
4,17,1,28,4,259,FALSE
1,1,7,8,4,8,TRUE
2,2,40,29,4,253,TRUE
2,7,77,55,4,13,TRUE
1,1,6,5,4,10,TRUE
4,7,86,82,4,38,TRUE
5,7,53,50,4,36,TRUE
3,3,10,7,4,13,FALSE
3,3,2,3,4,5,FALSE
12,22,533,978,4,397,TRUE
2,2,94,92,4,238,FALSE
2,2,27,27,4,148,TRUE
3,15,252,669,4,571,TRUE
6,10,12,9,4,603,TRUE
5,7,15,2,4,305,TRUE
4,6,2,2,2,28,FALSE
1,1,2,2,4,203,FALSE
2,2,3,3,4,21,FALSE
1,1,108,27,4,2,FALSE
2,2,2,2,4,228,FALSE
2,3,7,4,4,235,FALSE
3,16,103,111,4,515,TRUE
2,2,1,1,4,205,FALSE
2,6,12,10,4,479,TRUE
4,6,13,4,4,353,FALSE
1,1,29,29,4,1,FALSE
2,5,88,64,3,226,TRUE
1,1,2,2,3,116,FALSE
2,2,15,22,3,382,TRUE
1,2,41,9,3,242,TRUE
1,1,0,1,1,10,FALSE
1,1,10,5,1,8,FALSE
1,1,22,10,1,7,FALSE
1,1,1,1,3,193,FALSE
1,1,1,1,2,8,FALSE
1,1,1,1,2,25,FALSE
1,2,5,4,2,60,FALSE
1,1,3,1,2,3,FALSE
1,1,3,2,2,2,FALSE
1,1,1,1,2,40,FALSE
1,1,2,2,2,20,FALSE
1,1,2,0,2,65,FALSE
2,2,25,14,2,372,TRUE
3,5,81,69,2,386,TRUE
1,1,6,4,2,4,FALSE
1,1,73,72,2,178,FALSE
3,3,27,2,2,186,FALSE
1,1,8,4,2,1,FALSE
6,14,31,24,2,511,TRUE
2,2,10,10,2,143,FALSE
3,5,16,9,2,181,TRUE
3,3,22,11,2,341,TRUE
1,2,90,60,2,196,TRUE
7,19,214,288,2,807,TRUE
2,2,3,2,2,51,FALSE
1,3,30,30,2,11,FALSE
2,2,31,26,2,279,TRUE
2,2,16,5,2,175,TRUE
10,16,63,117,2,353,TRUE
3,5,15,3,2,292,FALSE
1,1,1,1,2,5,FALSE
4,7,51,30,2,341,TRUE
4,8,304,194,2,549,TRUE
5,10,40,11,2,357,TRUE
4,10,48,28,2,519,TRUE
3,13,44,32,2,131,TRUE
1,1,18,12,2,139,TRUE
4,6,1,1,2,158,FALSE
6,8,25,13,2,420,TRUE
2,2,102,9,2,112,FALSE
1,4,80,76,2,198,TRUE
6,10,256,37,2,265,TRUE
1,1,3,4,2,26,FALSE
2,2,1,1,2,2,FALSE
3,5,12,16,2,161,FALSE
1,1,2,2,2,127,FALSE
1,1,23,0,1,2,FALSE
1,2,23,27,2,15,TRUE
5,10,64,108,2,370,TRUE
2,2,2,2,2,137,FALSE
4,5,32,259,2,185,TRUE
2,3,15,6,2,257,TRUE
1,1,16,16,2,103,TRUE
1,1,1,1,2,102,FALSE
1,1,10,0,2,4,FALSE
1,1,26,5,2,20,TRUE
1,1,44,35,2,19,TRUE
4,4,34,9,2,116,FALSE
2,2,7,0,2,119,FALSE
3,4,74,21,2,36,TRUE
4,4,18,9,2,134,TRUE
2,4,10,8,2,216,TRUE
1,1,2,2,2,5,TRUE
2,3,27,24,2,109,TRUE
1,1,7,6,1,10,FALSE
2,2,10,5,1,168,TRUE
3,3,9,1,1,165,TRUE
1,1,2,20,1,4,FALSE
2,2,2,2,1,3,FALSE
2,4,64,63,1,2,TRUE
1,1,1,1,1,1,TRUE
1,2,3,3,1,4,FALSE
1,1,9,9,1,22,FALSE
1,1,2,2,1,14,FALSE
2,2,4,4,1,143,TRUE
3,4,98,0,1,167,FALSE
3,3,24,0,1,195,TRUE
3,5,188,0,1,162,FALSE
1,1,8,11,1,3,FALSE
3,4,5,4,1,191,FALSE
1,1,1,1,1,4,FALSE
1,1,10,0,1,39,FALSE
1,1,34,35,1,3,FALSE
3,4,98,0,1,148,FALSE
1,1,7,4,1,66,FALSE
2,2,25,24,1,3,FALSE
1,1,2,0,1,51,FALSE
1,1,1,1,1,1,FALSE
1,1,1,1,1,7,FALSE
1,1,2,2,1,18,FALSE
3,4,558,64,1,105,FALSE
4,8,31,19,1,117,TRUE
1,1,16,16,1,7,TRUE
4,4,13,14,1,116,FALSE
1,1,1,1,1,2,FALSE
1,1,30,39,1,3,FALSE
2,2,19,19,1,1,FALSE
3,6,23,69,1,91,FALSE
3,4,11,2,1,48,FALSE
1,1,9,10,1,10,FALSE
3,4,16,14,1,48,FALSE
5,5,53,17,1,57,FALSE
2,5,187,391,1,83,TRUE
1,1,31,23,1,26,FALSE
1,1,1,1,1,7,FALSE
3,3,60,29,1,15,FALSE
1,1,6,4,1,6,FALSE
1,1,1,1,1,2,FALSE
1,1,55,32,1,16,TRUE
5,8,114,54,1,79,TRUE
2,2,5,0,1,5,FALSE
1,2,0,0,1,2,FALSE
4,5,17,886,1,42,FALSE
1,5,0,0,1,8,FALSE
1,1,1,1,1,14,FALSE
2,4,53,572,1,4,FALSE
2,3,7,4,1,15,FALSE
3,4,64,33,1,66,TRUE
1,1,30,13,1,35,FALSE
1,1,1,1,1,22,FALSE
2,2,45,55,1,27,FALSE
2,2,19,5,1,44,FALSE
2,9,18,21,1,41,FALSE
2,2,4,4,1,12,FALSE
4,10,134,59,1,41,TRUE
3,3,55,59,1,16,TRUE
2,3,27,53,1,11,TRUE
4,4,24,170,1,13,TRUE
2,3,303,161,1,6,TRUE
