nd,nf,la,ld,ndev,nuc,contains_bug
2,5,39,34,8,94,TRUE
5,8,58,53,8,130,TRUE
1,1,2,1,8,32,FALSE
3,3,8,46,8,37,TRUE
5,9,126,130,8,183,TRUE
1,1,11,20,8,83,TRUE
1,2,115,112,7,6,FALSE
4,4,462,64,8,22,FALSE
1,1,1,1,8,81,TRUE
1,1,1,1,8,21,TRUE
1,1,1,1,8,13,FALSE
1,1,1,1,8,20,FALSE
1,1,10,4,8,19,TRUE
1,1,49,20,8,18,TRUE
1,1,1,1,8,79,FALSE
3,4,37,17,8,52,TRUE
1,3,39,19,8,35,TRUE
1,1,4,2,8,78,TRUE
3,4,34,9,8,108,TRUE
1,1,6,1,8,75,TRUE
1,1,0,0,8,4,FALSE
1,2,33,11,8,76,FALSE
3,4,23,17,8,107,TRUE
1,2,68,25,8,85,TRUE
1,1,4,10,8,69,TRUE
3,3,13,15,8,95,TRUE
2,3,39,45,8,81,TRUE
1,1,11,5,8,67,FALSE
4,4,41,37,8,90,TRUE
1,2,7,9,8,53,TRUE
1,1,14,14,8,27,FALSE
1,1,0,1,8,70,FALSE
1,1,12,8,8,64,TRUE
1,1,1,0,8,8,FALSE
3,9,47,63,8,217,TRUE
2,2,8,4,8,7,TRUE
3,3,21,9,8,72,FALSE
1,1,1,0,8,24,TRUE
1,1,0,7,8,23,FALSE
4,4,47,1,8,85,TRUE
1,1,1,1,7,5,FALSE
1,1,8,36,7,11,FALSE
1,1,8,36,8,13,FALSE
3,6,64,46,8,111,TRUE
1,1,6,3,6,11,FALSE
1,1,6,3,6,12,FALSE
1,1,10,10,8,61,FALSE
1,1,2,2,8,13,FALSE
3,5,90,34,8,101,TRUE
1,1,22,0,1,0,TRUE
4,17,92,67,8,265,TRUE
3,3,90,87,8,54,FALSE
1,1,1,1,7,25,TRUE
4,7,88,62,8,10,FALSE
1,1,3,1,8,52,FALSE
1,1,92,72,8,1,FALSE
10,18,582,211,8,101,TRUE
2,4,174,117,7,104,TRUE
1,1,11,11,7,6,FALSE
2,3,582,271,7,54,FALSE
2,2,4,1,7,53,FALSE
2,3,153,56,7,99,TRUE
1,1,14,10,7,7,TRUE
2,2,14,23,7,55,FALSE
1,1,20,20,7,44,TRUE
2,3,278,21,7,44,TRUE
1,1,159,313,7,40,TRUE
1,1,0,2,7,10,FALSE
2,2,92,80,7,35,TRUE
4,4,202,109,7,52,TRUE
1,3,43,35,7,49,FALSE
1,1,32,2,7,12,TRUE
2,2,38,7,7,39,TRUE
5,11,193,72,7,132,TRUE
1,4,9,10,7,22,FALSE
1,1,4,1,7,4,TRUE
1,1,319,176,7,29,TRUE
1,1,4,4,7,3,FALSE
1,1,7,2,7,28,TRUE
1,1,1,1,6,11,FALSE
1,1,2,1,7,8,FALSE
1,2,37,82,7,6,FALSE
1,3,34,29,7,17,FALSE
2,2,126,26,7,3,TRUE
1,1,1,1,7,26,FALSE
2,3,65,5,7,34,TRUE
2,7,62,1091,7,25,TRUE
1,1,10,7,6,3,FALSE
2,5,7,7,6,31,TRUE
1,1,171,112,6,5,TRUE
1,1,3,3,3,3,FALSE
2,3,4,3,6,34,FALSE
1,1,6,0,6,9,FALSE
1,1,4,4,4,1,TRUE
1,1,2,2,6,25,FALSE
5,5,31,86,6,63,FALSE
1,2,9,3,6,23,FALSE
7,9,92,31,6,68,TRUE
2,2,1,4,6,25,FALSE
74,882,110699,57,,,TRUE
5,8,93,67,6,79,TRUE
2,4,59,10,5,44,TRUE
1,2,7,12,5,21,TRUE
4,4,73,61,5,25,TRUE
2,2,17,8,5,16,TRUE
3,6,37,62,5,44,TRUE
7,17,536,393,5,102,TRUE
5,8,71,55,5,39,TRUE
2,4,1,4,5,20,FALSE
1,1,2,2,4,3,FALSE
1,1,0,2,4,9,FALSE
2,2,2,2,3,7,FALSE
2,2,71,24,2,14,TRUE
3,3,66,35,2,13,TRUE
2,2,119,6,2,8,TRUE
2,2,21,7,2,7,TRUE
2,2,17,19,2,6,TRUE
1,1,31,11,2,3,TRUE
1,2,102,118,2,2,FALSE
